"","GVKEY","fyear","ebit","leverage_ratio","cash_flow"
"10904",30075,2015,-280.04,0.336728419992303,-88.7700000000001
"10905",30075,2016,-122.8,0.339678125574968,24.934
"10906",30098,2008,278.862,0.227287858554564,38.99
"10907",30098,2009,196.04,0.185152198398389,-18.526
"10908",30098,2010,260.6,0.138360355542751,48.89
"10909",30098,2011,416.07,0.169698355743737,11.337
"10910",30098,2012,408.489,0.147326792472227,96.46
"10911",30128,2007,45821,0.204602185328979,1299
"10912",30137,2008,-143.945,0.419780353090613,79.129
"10913",30137,2009,-95.132,0.406164533515893,-105.761
"10914",30137,2010,-15.679,0.445045805554223,-31.623
"10915",30137,2011,-121.237,0.378430467397577,-3.35899999999999
"10916",30137,2012,-139.526,0.544090881697101,10.065
"10917",30137,2013,-108.83,0.610100177894584,13.598
"10918",30137,2014,-16.485,0.575430063334851,-26.593
"10919",30137,2015,-26.371,0.730939069156935,43.364
"10920",30137,2016,-112.855,0.623243230890659,4.19399999999999
"10921",30146,2009,104.406,0.0275379703987369,-26.969
"10922",30146,2010,67.941,0,-16.377
"10923",30146,2011,51.669,0.0110175572950168,-31.413
"10924",30146,2015,40.554,0.00735332839483635,63.501
"10925",30146,2016,4.504,0.0082124638036335,-54.927
"10926",30161,2008,101.145,0.324316667240173,60.909
"10927",30161,2009,120.981,0.216522602647047,-29.28
"10928",30161,2010,133.556,0.206397792516749,-23.403
"10929",30161,2011,132.703,0.393536164433333,133.804
"10930",30170,2010,697.664,0.190866069660226,-197.593
"10931",30170,2011,608.809,0.199127880103725,-199.258
"10932",30170,2012,547.318,0.19607385317831,78.653
"10933",30170,2013,585.981,0.168916213005444,21.7360000000001
"10934",30170,2014,656.732,0.179074861319034,35.8009999999999
"10935",30170,2015,587.206,0.226048711742069,-10.289
"10936",30170,2016,651.587,0.235939994741675,205.615
"10937",30175,2011,4.704,0.256107380250805,-2.17
"10938",30175,2012,-1.375,0.256273757643764,-0.754000000000001
"10939",30175,2013,-2.427,0.388960680683006,-2.146
"10940",30175,2014,6.567,0.373881585572744,0.036999999999999
"10941",30175,2015,7.431,0.440902275246105,0.766999999999999
"10942",30175,2016,2.894,0.489785404566669,-0.322000000000001
"10943",30185,2009,-17.339,0.0452530176072689,-9.921
"10944",30198,2008,43.934,0.407618600680868,-2.587
"10945",30205,2011,-3.819,0,16.69
"10946",30205,2012,-13.211,0,24.511
"10947",30205,2013,-23.99,0,-34.905
"10948",30205,2014,-40.105,0,12.716
"10949",30205,2015,-19.502,0,-4.419
"10950",30219,2008,54.479,0.253841209678403,-10.602
"10951",30219,2009,46.679,0.211368029782425,58.196
"10952",30219,2010,48.539,0.221189202116529,-0.302
"10953",30219,2011,37.223,0.193836916401122,0.860999999999997
"10954",30219,2012,93.3,0.179778949377246,-72.947
"10955",30219,2013,19.651,0.153439283270216,-15.125
"10956",30219,2014,7.097,0.193013471235727,-6.866
"10957",30220,2008,-13.691,0.288303943445035,-0.905
"10958",30234,2008,-174.928,0.281684635287856,88.6560000000001
"10959",30234,2009,-210.42,0.300044359675294,147.932
"10960",30234,2010,-125.624,0.193137529471981,664.266
"10961",30236,2015,-9.938,0,2.789
"10962",30236,2016,-13.831,0,-3.659
"10963",30255,2008,47.905,1.73761578735401,-41.86
"10964",30255,2009,27.726,2.12233695924608,-32.599
"10965",30255,2010,9.574,1.52945108232673,58.909
"10966",30255,2011,0.545,1.06503878867184,5.226
"10967",30255,2012,-1.124,1.16370964006115,-64.92
"10968",30255,2013,-1.495,0.509653619508456,33.689
"10969",30255,2014,5.05,0.3453043156997,16.018
"10970",30259,2008,394.892,0.468272007732275,571.906
"10971",30259,2009,343.842,0.495431199995926,-33.16
"10972",30259,2010,377.036,0.4864848453207,-466.733
"10973",30259,2011,486.324,0.443554392136414,-7.94500000000005
"10974",30259,2012,438.66,0.483795610143555,22.027
"10975",30259,2014,74.993,0.563769936908376,-84.322
"10976",30259,2015,504.414,1.02662806066531,28.336
"10977",30259,2016,544.509,0.990979968977687,-7.49900000000002
"10978",30260,2008,90.382,3.13177547578897e-05,-7.941
"10979",30260,2009,29.407,0,75.014
"10980",30260,2010,79.947,0,83.275
"10981",30260,2011,75.53,0,-115.519
"10982",30260,2012,69.321,0,-40.185
"10983",30260,2013,83.516,0,75.752
"10984",30260,2014,98.936,0,18.108
"10985",30260,2015,114.287,0,8.48699999999999
"10986",30260,2016,139.097,0,-32.712
"10987",30277,2008,-9.283,0,-25.76
"10988",30277,2009,-10.479,0,3.763
"10989",30277,2010,1.775,0,14.976
"10990",30277,2011,12.278,0.00073253328423092,-25.28
"10991",30281,2008,-60.727,0.0180430922789001,5.074
"10992",30312,2009,19.977,0.141388434426064,-6.603
"10993",30312,2010,51.019,0.0501306260885507,10.438
"10994",30312,2011,30.575,0.135696984019142,-12.119
"10995",30312,2012,58.532,0.0261216672355596,3.262
"10996",30384,2010,24.389,0.633726465007596,-157.117
"10997",30384,2014,99.434,0.52279187217636,1.94099999999997
"10998",30384,2015,110.045,0.530678416262241,-5.49900000000002
"10999",30398,2008,1.011,0,-9.431
"11000",30398,2009,-6.348,0,-6.04
"11001",30398,2010,-17.589,0,2.316
"11002",30398,2011,-11.141,0,-1.341
"11003",30398,2012,-13.23,0,2.705
"11004",30398,2013,-9.994,0,0.866000000000001
"11005",30398,2014,-10.217,0,-8.123
"11006",30398,2015,-1.111,0,-4.355
"11007",30398,2016,-10.114,0,-2.29
"11008",30399,2008,-86.845,0.49799792521063,108.205
"11009",30399,2009,174.046,0.476766635787498,227.541
"11010",30399,2010,148.091,0.434299616215492,-88.654
"11011",30443,2008,184.5,0.193436439079593,9.99999999999997
"11012",30443,2009,160.1,0.125269645608629,7.00000000000003
"11013",30443,2010,114.3,0.117408746077769,10.1
"11014",30443,2011,127.7,0.0860623003194888,-4.70000000000002
"11015",30443,2012,165.4,0.0498144785663535,-3.30000000000001
"11016",30443,2013,115,0.0970956279932025,-2
"11017",30443,2014,189.5,0.0997645123911337,-18.2
"11018",30443,2015,158.4,0.0979161049266207,-21.3
"11019",30443,2016,274,0.0875513511476275,-4.10000000000002
"11020",30463,2009,27.364,0.517203715380557,72.946
"11021",30463,2010,38.637,0.464820186263617,22.967
"11022",30463,2011,59.205,0.329687974155978,-45.525
"11023",30463,2012,109.824,0.309184106825063,-1.685
"11024",30463,2013,103.198,0.289894637760605,45.019
"11025",30463,2014,196.95,0.293369620239815,88.268
"11026",30463,2015,391.762,0.182310422940477,-2.02200000000002
"11027",30463,2016,392.756,0.165390202895712,54.047
"11028",30463,2017,250.692,0.232817631860467,376.288
"11029",30473,2008,-3.658,0,-0.308000000000001
"11030",30473,2009,-5.6,0,0.004
"11031",30473,2010,-8.235,0.104194812212915,-1.468
"11032",30473,2011,-8.617,0.127051781989662,-0.0460000000000003
"11033",30473,2012,-4.458,0.134735766299025,0.184
"11034",30473,2013,-2.78,0.161230769230769,1.476
"11035",30473,2014,-2.288,0.255304621848739,-1.223
"11036",30473,2015,-2.065,0,17.231
"11037",30473,2016,-2.809,0,-17.599
"11038",30477,2009,117.511,0.262056772315783,4.572
"11039",30477,2010,116.581,0.235957034689206,0.744
"11040",30477,2011,118.516,0.288415470338192,-0.844999999999999
"11041",30477,2012,93.577,0.279592426523126,-4.122
"11042",30477,2013,95.792,0.301288060928764,-1.101
"11043",30477,2014,121.091,0.357128388259567,17.66
"11044",30477,2015,143.734,0.415047401362356,9.113
"11045",30477,2016,153.73,0.41316119578717,-15.715
"11046",30477,2017,147.56,0.403802554430559,0.505000000000024
"11047",30536,2008,115.102,0.39742717214759,-6.54900000000001
"11048",30536,2009,135.188,0.403844958413281,-2.29400000000001
"11049",30536,2010,166.553,0.431141326591236,1.63899999999998
"11050",30536,2011,192.577,0.522804510469515,7.38799999999995
"11051",30536,2012,201.494,0.524153333657369,-13.358
"11052",30536,2013,193.665,0.548486102824012,24.173
"11053",30536,2014,234.731,0.54006751031241,-7.529
"11054",30536,2015,238.729,0.609662716343423,21.527
"11055",30536,2016,265.584,0.645382512283936,7.28000000000001
"11056",30554,2012,361.88,0.025843186015998,1.393
"11057",30554,2013,432.843,0.0139071424567261,-19.115
"11058",30554,2014,523.431,0.00338829920385327,303.789
"11059",30554,2015,617.483,0,95.059
"11060",30554,2016,515.227,0,24.86
"11061",30558,2012,12.55,0,-1.227
"11062",30558,2013,14.113,0,-6.591
"11063",30558,2014,24.489,0,-1.953
"11064",30560,2016,61.005,0.383567578353712,2.452
"11065",30576,2008,113.8,0.10187599632613,29.792
"11066",30576,2009,104.231,0.0845936757590843,-20.242
"11067",30576,2010,153.864,0.069366768115565,6.14800000000001
"11068",30576,2011,191.895,0.05749137017837,11.456
"11069",30576,2012,56.169,0.0524605107735838,25.444
"11070",30576,2013,48.465,0.0588683602186611,-8.35899999999999
"11071",30576,2014,47.111,0.0406122156129602,17.785
"11072",30576,2015,16.545,0.0456625333383894,13.746
"11073",30576,2016,36.693,0.041664481029922,-4.262
"11074",30594,2008,1.922,0,1.879
"11075",30612,2008,161.092,0.307022838849779,-53.343
"11076",30612,2009,230.748,0.183522682200126,31.638
"11077",30612,2010,205.335,0.139915757890485,85.81
"11078",30612,2011,119.231,0.169453037161316,-72.291
"11079",30612,2012,49.898,0.140585413259056,-33.459
"11080",30612,2013,8.403,0.0645699512393896,2.75800000000001
"11081",30612,2014,41.046,0.173756461443362,-9.271
"11082",30618,2008,8.159,0.155942374736376,-59.87
"11083",30618,2009,11.088,0.140749108830915,30.698
"11084",30618,2010,9.548,0.132454513615773,-19.293
"11085",30618,2011,6.068,0.119453137538116,0.782999999999999
"11086",30618,2012,9.51,0.154632501685772,-0.675999999999998
"11087",30649,2008,-20.092,0.0900874635568513,-2.762
"11088",30649,2009,-3.327,0.0388748419721871,0.948
"11089",30649,2010,-4.107,0.0107703114024819,1.695
"11090",30649,2011,-9.452,0.0038842042361065,-0.21
"11091",30649,2012,-26.287,0.00241507003703107,-1.272
"11092",30649,2013,-14.879,0,0.00699999999999967
"11093",30651,2008,111.79,0.0950871632329636,34.479
"11094",30651,2009,70.939,0.076373099061175,17.368
"11095",30651,2010,93.311,0.513680514057434,-48.98
"11096",30651,2011,314.606,0.197617552204258,19.734
"11097",30651,2012,231.741,0.161183600272092,64.313
"11098",30651,2013,192.837,0.273365796038572,772.742
"11099",30651,2014,238.978,0.41627527963745,-773.053
"11100",30651,2015,150.943,0.409219805737512,51.701
"11101",30651,2016,149.368,0.372698310797939,-36.023
"11102",30662,2014,1120.023,0.537441366250099,12.9189999999999
"11103",30662,2015,1295.236,0.677097907181885,-35.886
"11104",30662,2016,1490.941,0.730702765444778,102.101
"11105",30674,2008,-71.851,0.191998592127647,-43.621
"11106",30674,2009,-72.033,0.0040147669589294,16.818
"11107",30674,2010,104.9,0.0813130050820628,63.268
"11108",30674,2011,-76.823,0.0395027314225848,202.626
"11109",30674,2012,-205.06,0.0622388217078355,-186.877
"11110",30697,2009,722.395,0.3386045706888,269.028
"11111",30710,2008,-58.329,0,-51.617
"11112",30710,2009,-74.415,0,-32.786
"11113",30710,2010,-33.309,0,-28.198
"11114",30710,2011,-14.661,0,13.691
"11115",30710,2012,-13.964,0,-17.029
"11116",30710,2013,-7.351,0,-0.0220000000000002
"11117",30710,2014,10.525,0,9.241
"11118",30710,2015,14.046,0,11.252
"11119",30714,2008,11.196,0.032388561604005,-1.486
"11120",30714,2009,15.056,0.0244999900890008,7.059
"11121",30714,2010,15.976,0.0205881075446293,0.52
"11122",30720,2008,11.203,0.82823673742751,-2.11599999999999
"11123",30720,2009,40.285,0.772708276869006,-12.815
"11124",30778,2008,208.955,0.456663731513621,-14.1
"11125",30778,2009,-1.337,0.479627622932017,342.592
"11126",30778,2010,28.874,0.462425056537042,-197.177
"11127",30778,2011,75.54,0.493841565026667,-51.228
"11128",30778,2012,34.297,0.561356775485523,-50.557
"11129",30847,2008,21.141,0,11.925
"11130",30847,2009,6.603,0,20.243
"11131",30847,2010,18.455,0,-20.543
"11132",30847,2012,38.541,0,113.501
"11133",30847,2013,-12.102,0,280.193
"11134",30847,2014,-3.367,0,31.318
"11135",30847,2015,-118.766,0,-182.016
"11136",30847,2016,-47.362,0.0190329922279508,23.783
"11137",30861,2008,90.888,0,-1.661
"11138",30861,2009,79.194,0,8.785
"11139",30861,2010,91.558,0,-2.79900000000001
"11140",30861,2011,93.156,0.0745678791403815,-18.429
"11141",30861,2012,103.351,0.102234853906394,-3.90000000000001
"11142",30861,2013,106.359,0.0470809209523727,-4.69200000000001
"11143",30861,2014,146.311,0.124181708145267,16.074
"11144",30861,2015,169.817,0.0999792900042134,-8.37500000000003
"11145",30861,2016,142.805,0.016689460142324,-0.669999999999987
"11146",30870,2010,-108.242,0.192886983707149,3.571
"11147",30870,2011,-54.823,0.0604721160264579,24.237
"11148",30870,2012,-17.008,0.0292016778204624,15.569
"11149",30870,2013,55.595,0,-32.6
"11150",30870,2014,129.709,0,66.774
"11151",30870,2015,179.792,0,-41.808
"11152",30870,2016,216.844,0,162.306
"11153",30870,2017,216.02,0,-216.329
"11154",30877,2009,-4.587,0.539825563879572,5.921
"11155",30877,2010,21.715,0.520760189284079,-2.86000000000001
"11156",30877,2011,3.751,0.551380662763599,-5.466
"11157",30877,2012,18.296,0.437106478242619,2.95099999999999
"11158",30877,2013,19.631,0.504862549365167,2.417
"11159",30877,2014,44.487,0.365210814830592,12.067
"11160",30877,2015,67.156,0.387283120927122,-16.84
"11161",30877,2016,33.256,0.347803035430546,3.26000000000001
"11162",30899,2016,18.947,0.00286600800195966,32.673
"11163",30950,2008,13.118,2.36538080482909,-6.499
"11164",30950,2015,164.046,0.510401392629264,-2.82899999999998
"11165",30990,2008,2751.203,0.134679423100666,2669.934
"11166",30990,2009,2329.648,0.117142334492606,1193.281
"11167",30990,2010,5714.1,0.203905763456758,-3436
"11168",30990,2016,6426,0.166561634358729,1953
"11169",31037,2008,30.217,0.313428435625455,5.839
"11170",31037,2009,31.751,0.267337038753187,-15.545
"11171",31037,2010,36.288,0.272333355321745,9.004
"11172",31037,2011,43.475,0.190152848920274,-10.712
"11173",31037,2012,21.994,0.352318576727178,7.53000000000001
"11174",31099,2008,0.715,0,-3.305
"11175",31099,2009,0.226,0,0.996
"11176",31099,2010,-0.37,0,0.71
"11177",31099,2011,1.047,0,2.817
"11178",31122,2009,1129.376,0.18050810556059,486.903
"11179",31122,2010,1373.276,0.16226793034252,318.22
"11180",31122,2011,1193.833,0.18319965158947,286.183
"11181",31122,2012,736.545,0.25098681389328,-294.821
"11182",31122,2013,601.439,0.23084263997996,139.092
"11183",31122,2014,446.878,0.212450633459804,-185.768
"11184",31122,2015,203.045,0.020703058561,-710.459
"11185",31122,2016,115.299,0.0451064282187047,-42.445
"11186",31147,2008,43.657,0,-32.634
"11187",31147,2009,29.906,0.0464632172972621,22.555
"11188",31147,2010,74.97,0.00944609575702671,3.84
"11189",31147,2011,46.777,0,-14.128
"11190",31147,2012,28.735,0,-33.329
"11191",31147,2013,20.563,0,-3.494
"11192",31147,2014,17.644,0,-2.604
"11193",31203,2008,-75.907,0.291390984502888,100.359
"11194",31203,2009,5.584,0.270398139000955,4.861
"11195",31203,2010,56.679,0.215521127689753,-147.293
"11196",31203,2011,159.978,0.139679567607929,89.734
"11197",31203,2012,47.236,0.243878793904895,270.583
"11198",31203,2013,-394.029,0.230717022603737,-92.993
"11199",31203,2014,108.358,0.211649600129205,-6.40100000000001
"11200",31203,2015,-17.88,0.202444997309333,-132.95
"11201",31203,2016,24.965,0.207082394839029,-24.098
"11202",31224,2008,327.871,0.24043894533861,219.027
"11203",31224,2009,488.792,0.243228123657178,-97.467
"11204",31224,2010,613.549,0.222294673819615,34.991
"11205",31224,2011,507.076,0.205812699466808,65.214
"11206",31224,2012,269.705,0.208262053166327,17.349
"11207",31224,2013,68.104,0.346066374088896,-27.694
"11208",31224,2014,95.716,0.402566023500408,-79.834
"11209",31224,2015,110.457,0.353375079441096,-5.04000000000001
"11210",31227,2009,49.882,0,-6.074
"11211",31227,2010,53.215,0.200062686308377,-11.997
"11212",31227,2011,21.829,0.199529111297338,27.218
"11213",31227,2012,9.48,0,-31.408
"11214",31227,2013,18.326,0,-6.41399999999999
"11215",31227,2014,29.244,0,2.848
"11216",31227,2015,42.905,0,-6.429
"11217",31227,2016,55.341,0,3.432
"11218",31255,2007,-99.312,0.77345212891427,4.826
"11219",31255,2008,-95.216,0.62342895777906,-9.79000000000001
"11220",31255,2009,-81.816,0.658863893724542,46.963
"11221",31255,2010,43.323,0.563356899097949,18.554
"11222",31255,2011,11.7,0.40195585502455,0.688000000000002
"11223",31255,2012,3.279,0.392537808111558,26.548
"11224",31255,2013,-47.871,0.50054187143268,-2.76900000000001
"11225",31255,2014,-46.836,0.438440031397529,83.264
"11226",31255,2015,80.903,0.300276126446869,-11.426
"11227",31255,2016,177.532,0.242214562963264,174.074
"11228",31381,2009,11.269,0.280397022332506,-20.341
"11229",31381,2010,11.737,0.238711406312807,9.634
"11230",31381,2011,25.764,0.445414487840401,8.99000000000001
"11231",31392,2009,171.144,0.583529304745873,-47.308
"11232",31392,2010,107.245,0.641555010677845,30.757
"11233",31392,2011,102.148,0.622756023356744,13.131
"11234",31419,2010,-12.975,0,-6.441
"11235",31419,2011,-3.434,0.0421595034547371,-1.395
"11236",31424,2008,98.564,0.0262059463848699,26.008
"11237",31424,2010,282.127,0.038494366365976,62.469
"11238",31424,2011,232.29,0.193030738236947,11.492
"11239",31424,2013,205.834,0.103842668537598,-85.424
"11240",31424,2014,193.039,0.119626018726826,-48.686
"11241",31424,2015,121.312,0.115589672756718,181.495
"11242",31424,2016,125.569,0.0433660611681216,21.615
"11243",31453,2008,101.596,0.141822796148391,0.837000000000018
"11244",31453,2009,75.014,0.0936955232295966,15.985
"11245",31453,2010,119.137,0.0513596590219062,57.192
"11246",31453,2011,153.858,0.0627790210113958,6.83599999999998
"11247",31453,2012,153.27,0.0402707365414891,18.884
"11248",31453,2013,133.977,0.0359615316659153,-18.669
"11249",31453,2014,139.719,0.032493328193343,54.278
"11250",31456,2008,0.574,0.0892276027035296,-0.396
"11251",31460,2011,317.22,0.264434146337981,17.539
"11252",31460,2012,319.472,0.239621763581326,-27.288
"11253",31477,2009,-98.098,0,-48.993
"11254",31477,2010,49.536,0,-0.0909999999999975
"11255",31477,2011,82.165,0,-0.421999999999997
"11256",31477,2012,22.586,0,-4.247
"11257",31477,2013,3.37,0,27.763
"11258",31477,2014,9.9,0.0106652888419332,11.517
"11259",31477,2015,23.827,0,-7.92400000000001
"11260",31477,2016,20.781,0,2.71599999999999
"11261",31477,2017,76.171,0,16.116
"11262",31483,2009,-16.746,0.0453392435090514,32.865
"11263",31488,2009,-5.363,0,12.825
"11264",31488,2010,39.956,0,26.158
"11265",31488,2011,26.494,0,1.558
"11266",31488,2012,25.506,0,-8.37200000000001
"11267",31488,2013,17.15,0.013068265035137,44.746
"11268",31488,2014,20.718,0.0113253168540898,19.279
"11269",31494,2017,56.448,0.369334705475514,-35.935
"11270",31519,2009,345.703,0.0545416523303177,-9.22000000000003
"11271",31519,2010,599.587,0.0472413452602964,151.821
"11272",31519,2011,938.143,0.0400901954885543,237.029
"11273",31519,2012,908.763,0.0649069000148557,-193.574
"11274",31519,2013,-194.937,0.105581621207502,-116.432
"11275",31521,2014,34.5,0.0149685824258973,79.5
"11276",31521,2015,97,0.00968441814595661,37.4
"11277",31521,2016,95.2,0.00811587384268983,57.7
"11278",31521,2017,104.4,0.000320338277220745,-2.7
"11279",31554,2008,346.293,0.227180711274936,76.778
"11280",31560,2008,211.61,0.337434606315643,-103.595
"11281",31560,2009,163.41,0.341470202704796,44.973
"11282",31560,2010,120.802,0.322156939909527,-5.45099999999999
"11283",31560,2011,115.755,0.300611190653577,-4.83199999999997
"11284",31560,2012,100.994,0.277691859786811,19.04
"11285",31560,2013,91.105,0.261433945786168,-9.06500000000001
"11286",31560,2014,60.158,0.235596097696109,13.315
"11287",31560,2015,78.684,0.208799133574195,-27.895
"11288",31560,2016,73.347,0.174919183605903,-2.66800000000001
"11289",31564,2008,44.791,0.139822951222953,33.183
"11290",31564,2009,44.47,0.13073115010262,6.794
"11291",31564,2010,53.648,0.129440143367984,44.384
"11292",31564,2011,72.931,0.115788650130446,27.058
"11293",31567,2009,-12.033,0,-29.326
"11294",31567,2010,3.608,0,-0.661000000000001
"11295",31567,2011,8.72,0,-4.458
"11296",31567,2012,16.343,0,-0.00300000000000011
"11297",31567,2013,18.932,0,2.936
"11298",31567,2014,26.524,0.0117351058037139,-0.545999999999999
"11299",31567,2015,31.507,0.0424756508331599,6.491
"11300",31567,2016,20.908,0.0825845665961945,-9.837
"11301",31567,2017,13.702,0.109603454700892,-7.17
"11302",31574,2009,-0.274,0.369018135335943,0.027
"11303",31587,2008,365.8,0.122807879353539,323.8
"11304",31587,2009,512.8,0.109184609337468,207.2
"11305",31587,2010,656.3,0.105608065532451,-259.7
"11306",31587,2011,782.1,0.107489478656704,-22.8000000000001
"11307",31587,2012,920.1,0.0933866279069767,113
"11308",31587,2015,1245.5,0.462002867708097,-127.1
"11309",31587,2016,1704.8,0.402621388903042,129.2
"11310",31607,2008,95.717,0,34.561
"11311",31607,2009,44.525,0,-27.935
"11312",31607,2010,127.276,0,17.982
"11313",31607,2011,132.633,0,-76.839
"11314",31607,2012,125.859,0,19.388
"11315",31607,2013,98.6,0,68.267
"11316",31607,2014,146.676,0,43.767
"11317",31607,2015,139.255,0.025449563092906,-22.901
"11318",31607,2016,122.102,0.016704932097792,34.154
"11319",31616,2008,22.414,0.11418185893081,-23.027
"11320",31616,2009,73.317,0.0006978008699855,236.774
"11321",31616,2010,100.922,0.000198454261805272,16.745
"11322",31616,2011,140.971,5.33177442404935e-05,20.097
"11323",31616,2012,261.219,0.158887315004874,29.408
"11324",31616,2013,448.268,0.158254190375578,16.564
"11325",31616,2014,568.996,0.152959534801165,624.673
"11326",31626,2008,-3.441,0.025532486729826,-50.254
"11327",31629,2008,2.031,0.643133353053486,14.93
"11328",31629,2008,2.031,0.643133353053486,14.93
"11329",31629,2009,16.229,0.558522404328559,-9.315
"11330",31629,2009,16.229,0.558522404328559,-9.315
"11331",31629,2010,15.368,0.531710309539467,7.336
"11332",31629,2010,15.368,0.531710309539467,7.336
"11333",31629,2011,18.779,0.486609837405168,-2.926
"11334",31629,2011,18.779,0.486609837405168,-2.926
"11335",31629,2012,20.59,0.458708596600931,6.682
"11336",31629,2012,20.59,0.458708596600931,6.682
"11337",31629,2013,20.935,0.435514352118757,1.266
"11338",31629,2013,20.935,0.435514352118757,1.266
"11339",31629,2014,22.173,0.408470414805297,15.17
"11340",31629,2014,22.173,0.408470414805297,15.17
"11341",31629,2015,23.154,0.349091287180977,-29.097
"11342",31629,2015,23.154,0.349091287180977,-29.097
"11343",31629,2016,23.547,0.353933055012002,-1.427
"11344",31629,2016,23.547,0.353933055012002,-1.427
"11345",31634,2008,11.231,1.11166569086651,-15.358
"11346",31673,2009,899.127,0.0867916868664691,131.254
"11347",31673,2010,1081.653,0.093078947931751,648.814
"11348",31673,2011,1230.718,0.0911020471583471,167.808
"11349",31673,2012,1283.749,0.0936776869082783,-759.382
"11350",31707,2010,-738.478,0.146044062235793,-416.413
"11351",31738,2010,-0.444,0.0685965152970229,0.336
"11352",31743,2008,-9.764,0.125091761390757,65.766
"11353",31743,2009,-46.721,0,-40.38
"11354",31743,2010,-2.252,0,13.957
"11355",31743,2011,-41.441,0,-64.434
"11356",31743,2012,-69.407,0,-7.746
"11357",31743,2013,-54.078,0,-4.002
"11358",31743,2014,-34.313,0,-2.517
"11359",31751,2009,0.998,0,3.584
"11360",31751,2010,2.454,0,2.213
"11361",31751,2011,3.434,0,3.176
"11362",31752,2008,69.283,0.320777999012273,-2.472
"11363",31752,2009,58.426,0.286532138337484,-0.415000000000006
"11364",31752,2010,58.386,0.363251835583546,-6.454
"11365",31752,2011,57.953,0.325937980469178,0.888999999999996
"11366",31752,2012,55.477,0.341507963667699,-0.713999999999999
"11367",31752,2013,48.905,0.193609060256859,-0.128000000000014
"11368",31752,2014,55.496,0.205770728498735,0.207999999999998
"11369",31752,2015,63.884,0.206922460428772,-0.128999999999998
"11370",31752,2016,65.787,0.172386973577403,2.64400000000001
"11371",31775,2009,5.212,0.0972053462940462,3.819
"11372",31775,2010,4.855,0,-5.84
"11373",31775,2011,-1.246,0,-2.565
"11374",31775,2012,0.044,0,2.849
"11375",31775,2013,-8.247,0,-4.718
"11376",31843,2008,46.328,0,50.638
"11377",31843,2009,2.889,0.012417670913745,-27.581
"11378",31843,2010,17.336,0,-55.826
"11379",31843,2011,12.182,0,-5.498
"11380",31843,2012,-9.307,0,5.565
"11381",31843,2013,-20.78,0,-6.349
"11382",31843,2014,-18.495,0,-16.839
"11383",31843,2015,-10.154,0.187243907596241,53.47
"11384",31843,2016,-31.909,0.224609209322305,-70.192
"11385",31846,2008,619.9,0.336762715911805,19.6999999999999
"11386",31846,2009,637.5,0.322559743873156,185.9
"11387",31846,2010,741.2,0.267917901437822,-178.3
"11388",31846,2011,742.5,0.312842771104606,1.13686837721616e-13
"11389",31846,2012,659.9,0.36768585391169,17.6999999999999
"11390",31881,2008,35.395,0.142486168724735,-127.896
"11391",31881,2009,35.078,0.106950016195495,-22.538
"11392",31881,2010,66.525,0.093499535768197,163.006
"11393",31881,2011,137.4,0.0845575181047225,52.442
"11394",31881,2012,151.946,0.0758704059153006,-54.51
"11395",31881,2013,157.278,0,112.082
"11396",31881,2014,156.36,0,-58.308
"11397",31881,2015,180.716,0,22.888
"11398",31887,2009,193.811,0.107254265342501,131.449
"11399",31887,2010,243.382,0.0748212152383459,68.773
"11400",31887,2011,270.181,0.0484131349562719,127.336
"11401",31887,2012,295.407,0.117329452833639,104.439
"11402",31887,2013,379.589,0.136057874331496,170.896
"11403",31887,2014,411.413,0.127400610429139,-1.03500000000003
"11404",31887,2015,419.265,0.137618232261727,-15.682
"11405",31887,2016,440.858,0.268492621055652,34.763
"11406",31887,2017,461.802,0.310974496949246,69.296
"11407",32280,2011,959,0.16768095299754,-20
"11408",32280,2013,425.221,0.730680318179749,-723.965
"11409",60800,2008,172.241,0.75747972809696,-4.51000000000002
"11410",60800,2009,133.624,0.855160569335948,6.754
"11411",60800,2010,245.16,0.81569784188155,-1.24999999999997
"11412",60800,2011,226.018,0.767476105960417,-9.00700000000001
"11413",60800,2012,331.778,0.832831995639076,9.89799999999988
"11414",60800,2013,330.812,0.731539598097347,257.239
"11415",60800,2014,463.191,0.72057814757128,-262.422
"11416",60801,2008,-2.684,0.00136660424153465,-4.222
"11417",60801,2009,-2.958,0.00400238439921655,1.195
"11418",60846,2011,-15.745,0,-0.258999999999999
"11419",60887,2008,312.8,0.649282334593323,-162.4
"11420",60887,2009,344.4,0.622354856212697,31.5
"11421",60887,2010,339.6,0.597145207078613,179.2
"11422",60894,2008,924.171,0.240318509290588,942.678
"11423",60894,2009,818.453,0.162382580103252,218.487
"11424",60894,2010,858.5,0.161497045633409,-21.3
"11425",60894,2011,912.5,0.16928549301943,-913.3
"11426",60894,2012,1061.9,0.18606943772293,285.1
"11427",60894,2013,1145.4,0.20070884654525,652.8
"11428",60894,2014,1282,0.223471920570897,-265
"11429",60894,2015,1232,0.245739130434783,336
"11430",60900,2008,2056.18,0.77518878732616,-820.968
"11431",60900,2009,1747.954,0.783157971888564,7.26999999999998
"11432",60900,2010,2166.284,0.67637380760044,534.828
"11433",60900,2011,2611.005,0.653324157115929,-27.453
"11434",60900,2012,2020.068,0.684025784701243,2995.145
"11435",60900,2013,1872.754,0.669961387202397,1102.886
"11436",60900,2014,1824.451,0.65424877808226,2395.314
"11437",60900,2015,1971.303,0.601044230472619,-6051.338
